,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
487,0.5,5,4,242,1,15.5555555555556,0
488,0.51,5,1,243,0,2,0
489,0.51,5,1,243,1,2.55555555555556,0
490,0.51,5,2,244,0,5.22222222222222,0
491,0.51,5,2,244,1,3.66666666666667,0
492,0.51,5,4,245,0,6.66666666666667,0
493,0.51,5,4,245,1,7.11111111111111,0
494,0.52,5,1,246,0,2.33333333333333,0
495,0.52,5,1,246,1,1.66666666666667,0
496,0.52,5,2,247,0,4.66666666666667,0
497,0.52,5,2,247,1,5.11111111111111,0
498,0.52,5,4,248,0,12.2222222222222,0
499,0.52,5,4,248,1,5.22222222222222,0
500,0.53,5,1,249,0,1.88888888888889,0
501,0.53,5,1,249,1,1.33333333333333,0
502,0.53,5,2,250,0,5,0
503,0.53,5,2,250,1,6.11111111111111,0
504,0.53,5,4,251,0,15.7777777777778,2
505,0.53,5,4,251,1,6.44444444444444,0
506,0.54,5,1,252,0,3.44444444444444,0
507,0.54,5,1,252,1,2.77777777777778,0
508,0.54,5,2,253,0,4.11111111111111,0
509,0.54,5,2,253,1,4,0
510,0.54,5,4,254,0,6.44444444444444,0
511,0.54,5,4,254,1,3.88888888888889,0
512,0.55,5,1,255,0,2.44444444444444,0
513,0.55,5,1,255,1,2.11111111111111,0
514,0.55,5,2,256,0,3,0
515,0.55,5,2,256,1,3,0
516,0.55,5,4,257,0,7.88888888888889,0
517,0.55,5,4,257,1,5.55555555555556,0
518,0.56,5,1,258,0,1.55555555555556,0
519,0.56,5,1,258,1,1.77777777777778,0
520,0.56,5,2,259,0,2.66666666666667,0
521,0.56,5,2,259,1,2.88888888888889,0
522,0.56,5,4,260,0,11.2222222222222,0
523,0.56,5,4,260,1,50,9
524,0.57,5,1,261,0,1.77777777777778,0
525,0.57,5,1,261,1,2.11111111111111,0
526,0.57,5,2,262,0,3.88888888888889,0
527,0.57,5,2,262,1,2.66666666666667,0
528,0.57,5,4,263,0,5.88888888888889,0
529,0.57,5,4,263,1,9.22222222222222,0
530,0.58,5,1,264,0,2.22222222222222,0
531,0.58,5,1,264,1,2,0
532,0.58,5,2,265,0,4.22222222222222,0
533,0.58,5,2,265,1,3.66666666666667,0
534,0.58,5,4,266,0,6.44444444444444,0
535,0.58,5,4,266,1,4.66666666666667,0
536,0.59,5,1,267,0,2.55555555555556,0
537,0.59,5,1,267,1,1.66666666666667,0
538,0.59,5,2,268,0,3.22222222222222,0
539,0.59,5,2,268,1,14.3333333333333,0
540,0.59,5,4,269,0,3.22222222222222,0
541,0.59,5,4,269,1,5.44444444444444,0
542,0.6,5,1,270,0,2.22222222222222,0
543,0.6,5,1,270,1,6.55555555555556,0
544,0.6,5,2,271,0,2.77777777777778,0
545,0.6,5,2,271,1,3.44444444444444,0
